match_id,stage,home_team,away_team,home_rank,away_rank,rank_gap,rivalry_flag,host_involved,city_population_m,venue_capacity,day_of_week,kickoff_hour_local,buzz_index_train,attendance_pct
m_47d37295,5,Belgium,Netherlands,43,78,35,0,0,4.2,60000,6,13,0.5605057177116314,0.6497074751581463
m_4d186631,5,Mexico,France,95,18,77,0,0,6.92,80000,2,14,0.46564878421802985,0.4981596568462081
m_d8638ead,5,Argentina,Belgium,55,89,34,0,0,3.19,80000,2,17,0.49553667091261255,0.6341822538865128
m_cc81f7d3,3,India,Japan,19,22,3,0,0,9.75,40000,1,16,0.4292700674855022,0.44574793061996254
m_5a15eb40,3,Portugal,Mexico,21,44,23,0,0,9.38,40000,1,22,0.38393831075615853,0.5068531479929091
m_48b78bca,0,Argentina,Japan,58,44,14,0,0,6.18,40000,4,16,0.14407215415993663,0.3800776887133515
m_b094ddd9,1,Colombia,Uruguay,30,37,7,0,0,3.5,80000,6,17,0.2789906203342954,0.37297484551972504
m_0bfed215,1,Senegal,India,7,7,0,0,0,9.01,80000,0,19,0.3365731910398594,0.35086844623444907
m_ffd006f3,3,Argentina,Uruguay,69,90,21,0,0,8.13,80000,1,12,0.4372860364602549,0.499846492315183
m_d05d0a32,0,Portugal,Italy,64,24,40,0,0,1.32,40000,4,16,0.09161593675839365,0.35596462153038305
m_8bb2629e,1,Japan,Argentina,2,77,75,0,0,5.03,80000,6,17,0.06577041155802088,0.3782960182775858
m_329615fe,0,Spain,Belgium,67,41,26,0,0,9.82,80000,4,22,0.07738553040069401,0.35
m_02d7f0dc,0,Brazil,Spain,79,70,9,0,0,4.81,90000,4,21,0.09064000880890995,0.35
m_a3c21c1c,0,Germany,France,74,85,11,1,0,9.36,60000,5,22,0.4497297026796178,0.5227774167700002
m_3cfe8489,4,Germany,Morocco,9,71,62,0,0,9.78,60000,5,17,0.3649595633612284,0.5857338718388571
m_f5000e37,5,USA,Colombia,23,18,5,0,0,4.18,80000,3,20,0.5879221100438061,0.6401889872462081
m_5bc416d5,0,Belgium,England,14,79,65,0,1,9.66,40000,1,21,0.309807121885107,0.4714766059821715
m_02e141e3,4,Belgium,Croatia,54,72,18,0,0,1.81,90000,5,18,0.5543636260834232,0.5607415779157836
m_9dc6a0df,3,England,Spain,45,60,15,1,0,2.02,90000,6,15,0.6546543195105412,0.664117503844957
m_96de996a,1,Mexico,India,97,52,45,0,0,3.13,60000,2,18,0.17793351814693179,0.4820041652764968
m_a8a3e674,5,Japan,Mexico,16,80,64,0,0,4.94,90000,4,18,0.38454107844367463,0.6492078375238479
m_d84ac547,1,Croatia,Italy,84,49,35,0,1,2.22,90000,2,22,0.37477979915419257,0.5519900946720573
m_b80eb68f,5,Japan,Brazil,72,67,5,1,0,3.73,90000,3,22,0.8489512541248432,0.8386553914162156
m_9df59ff6,1,Uruguay,England,98,45,53,0,1,1.48,80000,0,17,0.25336815227715676,0.5979594276654809
m_d6bb4901,5,Belgium,Morocco,95,9,86,0,0,4.59,60000,3,19,0.39747909259361935,0.5564252069513225
m_4d18335b,1,Netherlands,France,57,26,31,1,0,8.36,60000,3,19,0.5046141946139167,0.6241155668089984
m_a0742cc2,1,Morocco,USA,8,26,18,1,0,6.15,40000,1,21,0.5883836253469301,0.6006399090976264
m_ccc4c2be,1,Italy,France,25,30,5,0,0,8.2,80000,4,17,0.19186347815486238,0.3937494795043769
m_c5cc23e8,1,England,Morocco,41,27,14,0,0,1.79,90000,3,22,0.18777529966994275,0.3873771967571274
m_2750c6e0,3,India,USA,62,80,18,0,1,4.29,80000,4,13,0.5400099270429836,0.7340416583469261
m_91224d0e,0,Brazil,France,77,4,73,0,0,0.87,90000,2,16,0.029013858890387174,0.35
m_f230d967,2,Belgium,Spain,18,51,33,0,0,4.01,90000,0,12,0.36155320234856375,0.5326336485542011
m_36ab7d19,4,Uruguay,Argentina,50,83,33,0,0,6.34,40000,6,21,0.49892025388027167,0.620565632793377
m_5b87f132,2,Germany,Belgium,41,98,57,0,0,5.9,40000,0,21,0.1138150598905347,0.43624469159128243
m_5c4c93d7,2,Uruguay,Senegal,34,70,36,0,0,1.07,40000,2,21,0.2488592496221836,0.43564571212262043
m_6e36d4c6,5,Mexico,Brazil,100,79,21,0,0,1.09,90000,1,22,0.4715632581804914,0.6363488668172089
m_75250c3c,0,Netherlands,Senegal,81,10,71,0,0,3.4,90000,2,20,0.0,0.35
m_aa8dadd8,5,Argentina,Italy,12,36,24,0,0,7.83,80000,5,15,0.5691833095095862,0.6967207308185905
m_9e698cf9,0,India,Senegal,80,46,34,1,0,0.7,60000,2,12,0.3720028772506848,0.5529448276873424
m_0f04fe3c,0,Netherlands,Argentina,77,6,71,0,0,6.35,90000,5,14,0.10548935457116822,0.35
m_31769e76,1,Spain,Germany,75,70,5,0,1,2.25,80000,1,21,0.3471081391851702,0.558198406296077
m_39b80622,3,USA,Brazil,78,79,1,0,0,9.47,80000,6,13,0.43623263740045554,0.4372145173098766
m_15609117,1,Japan,Spain,42,93,51,1,0,4.59,90000,1,20,0.375459969755203,0.49512435909903973
m_7614090d,3,France,Germany,55,89,34,0,0,0.95,90000,3,18,0.4336848791636142,0.5637675560780002
m_16184a58,5,England,Japan,92,83,9,0,0,7.28,40000,4,21,0.5326049496003575,0.6679925275438178
m_792975a2,3,Uruguay,Argentina,59,78,19,0,1,5.1,40000,0,21,0.5533172400668959,0.7094946843602978
m_35851e44,5,Germany,Spain,51,3,48,0,0,8.87,40000,1,17,0.41043711322633103,0.6604509112360508
m_40b6be70,2,USA,Belgium,88,50,38,1,0,6.69,80000,5,15,0.58738748562623,0.6769036579620545
m_8685b52a,2,Italy,France,53,42,11,0,1,7.08,40000,1,22,0.5743580954582569,0.6565660821204617
m_bf8faba5,3,Croatia,France,81,78,3,0,1,7.79,90000,3,15,0.5476378959240601,0.6353428457085203
m_bb0d042a,3,Netherlands,Argentina,9,54,45,0,1,4.49,40000,3,18,0.4366341235649676,0.6801910451827182
m_8e1bfe06,5,Mexico,Morocco,94,39,55,0,0,8.03,90000,6,19,0.47569116635438113,0.6382689724877144
m_ce35f55b,1,USA,France,3,85,82,0,0,0.98,90000,4,15,0.03411047111624726,0.42490017190379475
m_3c1e6785,5,Japan,Germany,8,55,47,0,0,7.77,60000,1,18,0.5398263657747732,0.4396478950998147
m_accf34e7,1,Spain,Portugal,82,11,71,0,1,6.54,60000,1,14,0.27531217342267883,0.6351201286511874
m_bdab71ab,2,Colombia,Italy,59,74,15,0,0,5.88,40000,3,20,0.3858538764163427,0.5030000432980724
m_6aa2fae8,0,Belgium,Portugal,30,79,49,0,0,3.52,90000,2,14,0.023455557532086807,0.35
m_f6b01e64,3,Germany,Mexico,67,30,37,0,0,1.58,60000,4,14,0.27871291433687756,0.4592414734371168
m_1123e827,1,Japan,Brazil,55,81,26,0,0,6.65,80000,1,21,0.233268407978481,0.3791668244622428
m_0e16d911,5,Germany,Italy,34,56,22,0,0,4.98,60000,0,13,0.6294851965854585,0.6535932546654887
m_a8000719,2,Senegal,Croatia,43,29,14,0,0,2.57,40000,6,14,0.2782117720481173,0.5447707260342168
m_a1d19d4a,1,Portugal,Colombia,28,17,11,0,0,0.91,80000,0,19,0.2755531730341899,0.47940900022495403
m_277c15d8,5,USA,Morocco,37,33,4,0,0,5.62,80000,5,13,0.5568711324414658,0.6784350852067773
m_1105dacb,3,Spain,India,89,21,68,0,0,1.7,90000,3,12,0.32293292122192424,0.5240354754397315
m_0a365aca,3,Japan,Portugal,30,78,48,0,0,9.33,90000,5,16,0.2757914182992104,0.5099423666736561
m_f94c1ae7,4,Croatia,Uruguay,71,10,61,0,0,1.93,90000,0,19,0.3812519314300848,0.5010793768150338
m_4a4917e6,0,Spain,England,62,87,25,0,0,0.8,90000,3,17,0.193532191886356,0.35
m_feb3381d,4,Mexico,Germany,29,39,10,0,0,2.99,60000,6,13,0.4277843268431527,0.6319800981021406
m_9f7554c9,2,Colombia,Japan,2,78,76,0,0,2.16,40000,6,20,0.20011303163567534,0.45783424089126473
m_09b1cab3,1,Colombia,Brazil,90,47,43,0,1,8.02,40000,2,15,0.3046216938620614,0.5023073238116037
m_a851db96,2,Japan,Brazil,57,86,29,0,0,3.25,90000,6,14,0.3298688631852152,0.41405978704378016
m_f2f3d62b,5,Argentina,Italy,57,52,5,0,0,2.83,60000,3,15,0.6059484542475425,0.6792226152015601
m_334384a9,3,Argentina,Belgium,42,41,1,0,0,9.95,60000,1,14,0.4166164200006329,0.5143219592247475
m_b908102b,4,Belgium,Netherlands,49,92,43,0,0,1.93,60000,0,19,0.407812130925352,0.5236191925744503
m_23568cfd,4,USA,Brazil,57,47,10,0,0,1.31,40000,1,12,0.40312834700280886,0.6008467531614357
m_c48700f2,4,Colombia,Italy,71,73,2,0,0,3.4,90000,0,12,0.5585001347030931,0.6225631734944755
m_e36b74e5,2,Uruguay,USA,18,87,69,0,0,4.35,60000,0,20,0.28249072400064884,0.3717516255177348
m_d4c4491b,3,Japan,Germany,70,71,1,0,0,7.72,60000,3,18,0.4103252560902811,0.5124428843587283
m_471e9542,1,Belgium,Colombia,27,88,61,1,0,9.58,90000,6,20,0.3756078956166333,0.6084373904997583
m_9093dd65,5,England,USA,54,43,11,0,0,7.75,60000,6,14,0.6511209044132421,0.7218484544848937
m_da596f51,1,Brazil,Senegal,24,37,13,0,0,7.4,40000,4,14,0.15777937016351085,0.4164875687558089
m_624b1575,2,Netherlands,Portugal,97,73,24,0,0,9.92,80000,0,13,0.3251826892132583,0.4295240692779645
m_7935a131,5,Morocco,Colombia,95,64,31,0,0,7.77,40000,0,13,0.60618537676715,0.589135972104506
m_7dbb756b,4,Portugal,Senegal,34,71,37,0,0,1.83,90000,5,22,0.3960083768197573,0.566776275207453
m_9685ab15,0,Japan,France,22,60,38,0,0,4.88,90000,4,20,0.07790060789356397,0.35
m_dcaafd1b,2,Croatia,Morocco,88,87,1,0,0,5.28,40000,1,13,0.4239232632470976,0.3614569013897678
m_3904b002,2,Brazil,Belgium,63,25,38,0,0,3.4,80000,0,15,0.21043868488952786,0.3614339078305888
m_58da7431,3,Germany,Netherlands,36,22,14,1,0,2.06,90000,6,22,0.6980971021439473,0.6070564231685697
m_ce2aec4f,1,Senegal,Portugal,92,43,49,0,0,7.26,90000,3,15,0.17627526803599025,0.3801094997174401
m_196775b6,2,Italy,USA,84,71,13,0,0,3.14,40000,4,20,0.38426690559218163,0.5144924593128906
m_ab154ca8,2,Portugal,Brazil,61,70,9,0,1,6.43,80000,4,14,0.48112517823045653,0.6599444128957179
m_9ff641c5,4,Colombia,Japan,82,36,46,0,0,3.56,80000,5,21,0.4817893916780658,0.4972717775661878
m_55a52571,4,India,Italy,42,46,4,1,0,5.31,80000,0,13,0.7407521656746706,0.741658540483183
m_9a6d903c,5,Senegal,Italy,96,22,74,0,1,3.7,90000,1,14,0.49132271260609517,0.6886522949861593
m_50fbcfa8,0,Uruguay,USA,33,35,2,1,0,4.41,80000,1,20,0.3679544279117874,0.5531979138742207
m_49a16933,3,Argentina,Uruguay,74,47,27,0,1,7.45,40000,6,16,0.4679158482195144,0.7093847785064333
m_088656cd,0,Colombia,Senegal,9,33,24,0,0,8.9,90000,2,16,0.1738147482037153,0.391876270581232
m_ea13fa24,5,Belgium,France,25,85,60,0,0,5.33,80000,2,18,0.41244596372847786,0.5785156150438182
m_a53f08e9,4,Portugal,Brazil,13,75,62,0,0,6.3,60000,3,12,0.364055173430297,0.5567674227590634
m_d69ef132,1,Colombia,India,47,13,34,0,0,8.71,80000,6,21,0.19954191666024554,0.35154096867692763
m_fea04f19,4,Netherlands,Italy,45,56,11,1,0,1.86,80000,5,16,0.7037638677508145,0.7842774064509601
m_4d919753,3,France,Senegal,5,67,62,0,0,2.04,90000,0,20,0.292815870831148,0.45953472894209785
m_73deb24e,4,Colombia,France,31,13,18,0,0,3.91,40000,1,17,0.5220479186595839,0.5507671861385042
m_7dc72f05,3,Belgium,Mexico,31,50,19,1,0,3.44,60000,2,19,0.6442875806641737,0.6520154231398861
m_6af86725,3,England,Belgium,98,57,41,0,0,9.87,90000,0,21,0.3834230095853763,0.3540644063557097
m_27c208c6,3,Mexico,Argentina,90,98,8,1,0,5.86,80000,5,19,0.6511415313956267,0.7059061805288083
m_31741e6f,5,England,Netherlands,71,28,43,0,0,5.48,90000,0,12,0.5057781511506635,0.6400633095635404
m_972558e0,3,Spain,France,41,98,57,0,0,6.0,90000,1,19,0.30235729382397886,0.504577349434713
m_5737712f,3,Portugal,Brazil,46,96,50,0,1,8.81,60000,0,17,0.5186892195311196,0.5739130271327249
m_7af2b599,1,Croatia,Portugal,52,87,35,0,1,2.81,80000,4,15,0.36373250012293207,0.4253073184746341
m_e6c936e6,0,Mexico,Morocco,84,88,4,0,0,5.35,90000,2,14,0.15789955278753295,0.35
m_e980a0c7,2,Croatia,Spain,86,65,21,0,0,3.07,40000,3,16,0.33189299398254907,0.3988952278712183
m_f0492448,0,Argentina,Morocco,5,24,19,0,0,7.92,60000,2,16,0.10468590762618063,0.35
m_b192138e,3,Mexico,Senegal,12,67,55,0,0,7.88,90000,0,18,0.32269480288920127,0.43717403308392705
m_70fc4096,1,Japan,Belgium,21,81,60,1,0,9.6,60000,4,20,0.3784702857793014,0.4947004669997104
m_69a56ade,4,Germany,Mexico,9,7,2,0,0,4.74,90000,2,22,0.5224974058792377,0.6472727767020185
m_d31a1464,1,France,Croatia,93,74,19,1,0,2.01,90000,1,12,0.4804978426357542,0.6211205706108374
m_1aac383c,3,Belgium,Croatia,91,83,8,0,0,9.02,90000,4,20,0.389555175555132,0.5237578339093186
m_a53d872b,1,Uruguay,Brazil,17,24,7,0,0,8.96,40000,5,14,0.2258603305494202,0.4500547050395954
m_615f8448,1,India,Spain,24,9,15,0,0,2.73,40000,2,17,0.2965303319588865,0.4014989726895752
m_a76af754,3,Croatia,France,27,15,12,1,0,3.12,40000,0,17,0.7541089784319446,0.7035768536284617
m_3b94ab76,5,Japan,USA,8,56,48,0,0,3.48,90000,1,15,0.4935400453417959,0.7028998458963838
m_f9ccfa89,1,France,Netherlands,44,86,42,0,0,4.79,40000,6,13,0.1765889244546623,0.4699041515383551
m_99656ab1,2,Senegal,Brazil,62,17,45,0,0,8.38,60000,0,16,0.18610361767808653,0.39141648195997625
m_5c6e9a63,2,Argentina,Netherlands,29,19,10,0,0,1.87,40000,5,14,0.24703470676413053,0.47738609078019617
m_37d0491b,1,Morocco,India,83,9,74,0,0,7.15,60000,0,15,0.014606891323693555,0.3709347366387355
m_a79316f8,5,Uruguay,Croatia,74,64,10,1,0,3.85,80000,5,17,0.8515322535307353,0.8868926560016362
m_4b41f813,4,Croatia,Brazil,24,57,33,1,0,2.36,80000,1,22,0.5987286929682669,0.7164237392729438
m_8c4a62ec,3,Belgium,Senegal,34,38,4,0,0,3.72,40000,4,18,0.4629185806317537,0.5912982069814706
m_33fd7f0c,2,England,USA,60,83,23,0,0,5.57,40000,2,13,0.24763418797657255,0.40938680394198756
m_c9d870b9,4,USA,Netherlands,31,8,23,0,0,9.25,60000,4,22,0.47048061456465995,0.5688840069368772
m_49b2e388,1,Germany,Colombia,4,6,2,0,0,6.47,90000,6,14,0.2546171163396595,0.35192857767570723
m_1fee2d60,4,Argentina,Netherlands,95,49,46,0,0,6.27,60000,5,18,0.3519679926899497,0.5345012515871581
m_709d7211,0,Colombia,Spain,9,45,36,0,0,1.53,80000,1,16,0.04077710230987418,0.35
m_b8ebe71a,2,India,USA,90,21,69,0,0,1.26,90000,5,15,0.10134206519039261,0.37912587093719846
m_0c5fa114,1,India,Japan,77,93,16,0,0,1.73,60000,2,15,0.18589762007983862,0.4386128280311357
m_7b3bde6c,3,Portugal,Italy,90,34,56,1,0,1.41,40000,1,20,0.6611965362095071,0.692810554031026
m_f2bf576c,5,India,Croatia,54,12,42,0,0,5.98,80000,3,20,0.5602028289408532,0.7234575531872895
m_6fbdfdbd,1,USA,Netherlands,1,39,38,0,0,4.8,80000,3,21,0.19409319204885053,0.3753378425381463
m_541371b8,3,France,Morocco,61,96,35,0,0,0.55,40000,4,18,0.334179983772905,0.4688350396255012
m_e1396bf0,5,Belgium,USA,73,6,67,1,0,3.84,60000,1,12,0.6531686717751432,0.7819117497298606
m_ed86b346,5,Belgium,Spain,31,81,50,0,0,1.71,40000,6,12,0.4804864359463329,0.6110308154869477
m_410526fc,1,Netherlands,Mexico,88,32,56,0,0,9.89,60000,2,14,0.111459149438007,0.3905966197416679
m_2aaec4a5,4,Croatia,England,45,60,15,0,0,4.87,80000,4,14,0.45362230174292567,0.5606081601326126
m_7c9f33b0,4,Morocco,Argentina,60,8,52,0,0,4.55,40000,3,18,0.41433460464327065,0.49307511763075945
m_61178f5f,5,Netherlands,Senegal,86,38,48,0,0,6.62,80000,3,13,0.42952997809832344,0.6666842978611155
m_3034ede1,4,Belgium,Japan,73,93,20,1,0,3.89,80000,3,19,0.5959760145044656,0.8384444900135072
m_d34256f1,0,Croatia,Belgium,87,95,8,0,0,7.3,90000,4,12,0.150752803501289,0.35
m_ba594726,5,India,Italy,84,19,65,0,0,9.1,40000,2,22,0.5100986266365495,0.6836718933001045
m_1755efa7,5,England,Mexico,42,55,13,0,0,5.24,80000,3,19,0.4860853500405763,0.6166352145143775
m_f3fc3b74,3,Japan,Senegal,85,9,76,0,0,4.14,60000,6,20,0.1880809097792222,0.534627964623175
m_2b2528db,4,Uruguay,Colombia,27,52,25,1,0,5.46,40000,4,16,0.675672223387655,0.7268885690385251
m_564eb41d,5,USA,Uruguay,58,28,30,0,0,6.23,60000,4,22,0.4451057045945568,0.7499213453986602
m_54424261,0,Portugal,Mexico,69,62,7,1,0,8.55,60000,0,15,0.5076781201245417,0.45770252632108305
m_d5a10d11,3,France,Argentina,81,48,33,0,0,4.25,60000,0,17,0.36239079316334305,0.4543612907304907
m_9144b549,1,Germany,Japan,98,39,59,0,0,0.99,40000,6,17,0.043574434329838305,0.48302163459105374
m_0e1699e6,5,Argentina,Brazil,73,53,20,0,1,6.49,60000,5,19,0.6935995666060785,0.7019194428124197
m_cca38bca,0,Colombia,Italy,34,95,61,1,0,9.88,40000,2,19,0.29553983523024513,0.499505221207055
m_48a5d41b,2,India,Japan,10,63,53,0,0,8.62,90000,3,12,0.21543473511803038,0.4104545094976085
m_42ac3df1,0,England,Brazil,66,19,47,0,0,7.7,60000,0,20,0.07422347098307977,0.35
m_b71e950c,0,England,Mexico,25,33,8,0,0,2.18,40000,2,21,0.17353705749695472,0.35774324567056087
m_00694065,3,Brazil,USA,3,64,61,0,0,7.61,60000,0,12,0.30299151021780163,0.47993692860061343
m_316fe763,1,USA,Uruguay,34,26,8,1,0,1.27,80000,6,14,0.5286701325057034,0.6420332168477528
m_00c28cd8,2,Argentina,Senegal,71,45,26,0,0,5.19,60000,3,18,0.22014964466357587,0.524346216974129
m_8ce76cd4,4,Morocco,Uruguay,28,1,27,0,0,4.02,80000,4,16,0.45550886916313343,0.5440748580208932
m_13133cd6,4,England,Morocco,9,75,66,0,0,9.1,80000,3,17,0.36407114990031697,0.45937713215002096
m_8ed752d3,0,Spain,India,11,66,55,1,0,2.02,60000,0,19,0.2819865183755495,0.4819032990706557
m_531c5774,3,England,Senegal,93,35,58,0,0,7.99,60000,3,15,0.3802992285690579,0.5087431410808685
m_899ac686,3,Japan,Croatia,80,77,3,1,0,0.96,80000,6,15,0.6783422315524751,0.7362276331145431
m_4338cda6,4,Italy,Germany,39,98,59,1,0,7.17,90000,4,19,0.647698336394744,0.797225961626691
m_1cc62136,2,Japan,Argentina,93,98,5,0,0,3.29,40000,1,14,0.3250493230662007,0.5600390802515771
m_189e0667,1,France,Argentina,13,99,86,0,0,9.77,60000,4,17,0.049792525930282314,0.366832761492828
m_a8fff795,2,Mexico,Netherlands,99,96,3,0,0,6.88,80000,0,15,0.3696277026689388,0.44779543920630493
m_accb91ff,5,Belgium,Uruguay,11,45,34,0,0,3.43,40000,4,17,0.44577273915782606,0.5924027218041316
m_9f8427af,5,Colombia,Argentina,35,76,41,0,0,2.74,60000,5,15,0.5347500370132307,0.6150456195127028
m_e4aaf7f7,1,India,Germany,8,33,25,0,0,6.57,40000,2,13,0.15594163289740037,0.43693852820416373
m_3ebc5661,4,France,Brazil,7,82,75,0,0,3.09,80000,3,21,0.3765637130221535,0.5129374419600562
m_cffa5f26,1,USA,Croatia,69,69,0,0,0,2.27,60000,5,22,0.26658115512185176,0.43982426882619163
m_a7ee97d5,3,India,England,70,83,13,0,0,6.65,90000,1,22,0.5105358764460481,0.4676478822183676
m_db1de893,5,Netherlands,France,57,31,26,0,1,7.38,40000,1,14,0.7341446961317806,0.7828191785033469
m_31eebc32,0,Portugal,Spain,35,91,56,0,1,2.76,60000,3,22,0.2593956505442645,0.38754132162609534
m_49c75a77,0,Italy,Germany,94,64,30,0,0,5.59,40000,3,19,0.13224594015513966,0.35
m_954ec033,4,Italy,Spain,11,15,4,0,0,6.8,40000,2,12,0.560478699498438,0.6613983211174129
m_2ce61743,3,Argentina,Senegal,38,46,8,0,0,9.45,60000,4,22,0.4580035710872232,0.5380272147080044
m_d7fe34dc,2,Senegal,Spain,91,48,43,0,0,8.13,60000,1,21,0.15566062618522358,0.4364583632267505
m_f5deee70,3,Colombia,Portugal,85,68,17,0,0,4.5,60000,0,17,0.3539564256902701,0.5328950483011077
m_5c35115c,0,Netherlands,France,78,83,5,1,0,8.52,80000,3,20,0.3909851158146992,0.5725954341259095
m_44368193,0,Germany,Netherlands,49,85,36,0,0,4.7,60000,3,12,0.07111197045040012,0.35
m_e708d53d,5,Japan,Argentina,35,40,5,1,1,1.74,40000,5,15,0.9746566820259818,1.008297599321062
m_fc5d9e38,3,USA,Netherlands,29,1,28,0,0,3.74,60000,5,18,0.395826922987774,0.462633182986297
m_1c6d57ed,3,Uruguay,Croatia,88,20,68,0,0,8.14,80000,5,17,0.3287414255258863,0.41355514792475906
m_f0188976,0,Portugal,Senegal,100,22,78,0,1,9.58,80000,1,17,0.1852978672913642,0.48758531384870973
m_04a713af,2,Japan,USA,41,54,13,0,0,9.84,60000,5,20,0.38954379089724767,0.3964410444247721
m_7edd6ba0,4,Senegal,Croatia,96,77,19,0,0,6.57,40000,3,19,0.4196838958064383,0.5963901537375078
m_1185468f,4,Argentina,Portugal,6,65,59,0,0,5.04,80000,1,16,0.3473140602332847,0.6035135381835595
m_9d178c1e,3,Spain,Belgium,10,15,5,1,0,2.04,40000,6,22,0.6644819580292186,0.6753396077555579
m_8ebb3ad0,4,Senegal,Belgium,84,61,23,1,0,1.47,90000,0,22,0.6791307826722713,0.7428084361214929
m_9ebc7868,0,Colombia,Belgium,84,79,5,0,0,5.43,80000,0,13,0.1313705208468547,0.35
m_4e6e6799,0,Morocco,England,90,14,76,0,0,7.41,90000,6,14,0.02950802140252748,0.35
m_a1ea7752,3,Morocco,Belgium,85,69,16,0,1,3.58,80000,1,21,0.5148396062274172,0.6248504384324153
m_bef332fb,3,France,India,23,49,26,0,0,6.91,40000,3,14,0.4153405897109764,0.48708743938403565
m_89bd5a96,5,Brazil,Netherlands,46,6,40,0,0,5.92,90000,2,15,0.43887871104548215,0.5864574680242847
m_d059756c,3,Colombia,Belgium,12,41,29,0,0,9.44,40000,6,13,0.4106820851920185,0.5361889842598291
m_511ca247,2,Croatia,England,55,31,24,1,0,2.49,80000,2,19,0.5607436090083824,0.6589120583340771
m_a475a0c4,4,Portugal,Morocco,13,90,77,0,0,6.12,40000,4,19,0.33825641162485776,0.4695442293516557
m_e7a85505,3,Germany,Morocco,74,64,10,1,0,4.43,90000,2,19,0.6771938091467008,0.8101557015832284
m_f4aba4df,1,England,France,7,89,82,1,0,2.98,60000,5,21,0.3209376020263022,0.543830067830878
m_ba8dbdd7,5,Croatia,Germany,12,51,39,0,1,3.89,60000,3,16,0.6493113571505202,0.7721639904269457
m_e4b603c4,1,Brazil,Portugal,61,59,2,0,0,3.3,80000,2,21,0.2614921791877313,0.3825823037541702
m_44df67ea,0,England,Morocco,25,55,30,0,0,5.51,60000,4,17,0.139950651892911,0.35
m_1777f41e,4,Mexico,Spain,2,49,47,0,1,5.8,80000,0,17,0.5800848342814816,0.6652968069620298
m_717a6602,3,Mexico,Portugal,26,40,14,0,0,8.72,40000,1,18,0.38237431501861896,0.45357532159249747
m_f56c5cd1,1,Netherlands,USA,51,15,36,0,0,7.92,40000,2,12,0.2594118562023865,0.37088806257188955
m_efe7f942,4,Brazil,Italy,69,70,1,0,0,3.37,90000,1,21,0.499191757499693,0.6610979211754546
m_7bcfbe3a,0,Senegal,Germany,62,65,3,0,0,9.35,90000,6,14,0.157385187204061,0.3762825632654671
m_5db0c186,2,Senegal,Belgium,72,7,65,0,0,8.75,60000,1,22,0.18993073806271007,0.49028684647783694
m_ae18fc90,5,Uruguay,India,73,62,11,1,1,6.45,40000,5,14,0.9342107168308257,0.9643706052327198
m_8607c51d,4,Spain,Germany,39,54,15,0,0,0.68,90000,5,22,0.5058142990814881,0.539800584587573
m_fec5fc62,4,Belgium,Brazil,84,52,32,0,0,2.49,60000,0,18,0.43293428614411733,0.5442403342769012
m_24e1ed8b,2,Brazil,Netherlands,11,51,40,0,1,8.0,80000,4,17,0.4466820759134075,0.6206877330847784
m_83ef2906,4,Japan,Belgium,64,4,60,0,0,4.81,90000,3,20,0.3669593609914799,0.6035089997667532
m_67396978,0,Croatia,Morocco,86,1,85,0,0,1.7,90000,3,20,0.0,0.35
m_f4924a31,0,Italy,Morocco,80,66,14,0,0,4.38,60000,3,20,0.1445966901368097,0.35
m_4a955824,2,Croatia,Uruguay,42,98,56,0,1,2.51,90000,6,15,0.4113413000303601,0.6337059688102404
m_6193980b,5,Croatia,France,10,35,25,0,1,8.98,60000,4,14,0.6753360070235108,0.8398688175966708
m_af7203d3,3,Uruguay,India,89,77,12,0,0,8.95,90000,5,15,0.42322610872380895,0.548070195543579
m_646d75d9,1,Italy,Mexico,19,81,62,0,0,4.18,40000,4,14,0.17730477075155743,0.4426886582075922
m_d9c9d26e,3,Italy,Croatia,4,10,6,0,0,1.81,40000,4,18,0.42060528209750336,0.43045577724533424
m_f1cf0cf9,4,Japan,Germany,83,67,16,0,0,3.91,40000,2,22,0.47500869436757737,0.5338279454193527
m_0591a9d5,1,Italy,Spain,3,68,65,0,0,1.72,90000,1,14,0.10598346076348468,0.3704082109103922
m_f7e7b449,2,Croatia,USA,81,89,8,0,0,3.39,60000,4,12,0.3495024366197038,0.41211390920527946
m_f31924b8,2,Senegal,Netherlands,14,93,79,0,0,7.83,40000,4,19,0.20284742483839865,0.46649468308835845
m_979e2932,5,Morocco,Japan,10,65,55,0,0,3.27,80000,6,17,0.5013647337671135,0.5568184968442377
m_b94d9592,1,England,Morocco,6,51,45,0,0,5.67,90000,2,16,0.19206330212900746,0.4491033592286031
m_01da9798,0,Belgium,France,31,30,1,0,0,1.63,60000,1,19,0.2579951844006307,0.35
m_4e80f5f1,1,Colombia,Morocco,31,39,8,0,0,3.8,90000,6,22,0.26413321104985643,0.47498840193359454
m_9757e528,4,Germany,USA,48,10,38,0,0,0.88,60000,5,19,0.4952318403319612,0.5250373805606744
m_5d1a8fb1,0,England,Mexico,9,93,84,0,0,5.71,60000,5,14,0.04249484254595576,0.35
m_5c9f60e8,2,Netherlands,France,76,44,32,0,0,3.8,90000,3,14,0.2473151288896198,0.45705868130767346
m_5615eb65,1,India,Colombia,26,32,6,0,0,8.78,80000,0,21,0.3043707127633253,0.44030419635919216
m_981a49c5,3,Uruguay,Belgium,2,44,42,0,0,4.23,80000,4,18,0.24217331710609857,0.4518573657192897
m_7a07e502,5,USA,India,4,63,59,0,0,5.8,90000,4,14,0.5126100410473521,0.6923786896704859
